'323.txt', 1.36, 4.57, 118, 0.1429, 0.0, 1
'211.txt', 1.52, 4.57, 52, 0.2826, 0.1957, 1
'289.txt', 1.53, 4.78, 111, 0.172, 0.0, 1
'346.txt', 1.6, 4.97, 81, 0.2222, 0.0, 1
'166.txt', 1.39, 4.49, 235, 0.0833, 0.0245, 1
'59.txt', 1.6, 4.96, 83, 0.1857, 0.0, 1
'207.txt', 1.42, 4.53, 302, 0.0627, 0.0078, 1
'2.txt', 1.5, 4.39, 295, 0.0798, 0.0042, 1
'145.txt', 1.36, 4.47, 332, 0.0671, 0.0177, 1
'347.txt', 1.48, 4.48, 296, 0.0677, 0.004, 1
'123.txt', 1.63, 4.84, 241, 0.0788, 0.0246, 1
'358.txt', 1.37, 4.29, 251, 0.0787, 0.0093, 1
'219.txt', 1.37, 4.17, 221, 0.0924, 0.0217, 1
'404.txt', 1.36, 4.25, 95, 0.1625, 0.0125, 1
'314.txt', 1.52, 4.61, 147, 0.125, 0.0, 1
'465.txt', 1.59, 4.76, 235, 0.0804, 0.005, 1
'167.txt', 1.45, 4.37, 138, 0.1271, 0.0, 1
'488.txt', 1.46, 4.33, 101, 0.1647, 0.0, 1
'160.txt', 1.39, 4.39, 167, 0.1049, 0.0, 1
'221.txt', 1.42, 4.43, 60, 0.2264, 0.0, 1
'432.txt', 1.5, 4.42, 121, 0.1531, 0.0918, 1
'124.txt', 1.45, 4.33, 61, 0.2353, 0.0, 1
'181.txt', 1.55, 4.84, 245, 0.0837, 0.0148, 1
'325.txt', 1.41, 4.29, 358, 0.0579, 0.0482, 1
'178.txt', 1.3, 4.12, 304, 0.0595, 0.0079, 1
'333.txt', 1.28, 4.04, 287, 0.0735, 0.0245, 1
'9.txt', 1.32, 3.97, 183, 0.109, 0.0, 1
'320.txt', 1.48, 4.72, 72, 0.1967, 0.0, 1
'45.txt', 1.46, 4.66, 130, 0.1429, 0.1339, 1
'351.txt', 1.62, 4.91, 132, 0.1538, 0.0342, 1
'449.txt', 1.42, 4.41, 97, 0.1591, 0.0227, 1
'12.txt', 1.48, 4.12, 135, 0.1296, 0.0463, 1
'80.txt', 1.49, 4.4, 194, 0.0828, 0.0, 1
'286.txt', 1.38, 4.26, 133, 0.113, 0.0696, 1
'420.txt', 1.45, 4.35, 277, 0.0742, 0.0, 1
'463.txt', 1.41, 4.39, 165, 0.1103, 0.0069, 1
'322.txt', 1.71, 4.98, 64, 0.2545, 0.1273, 1
'208.txt', 1.57, 4.56, 74, 0.2063, 0.0, 1
'258.txt', 1.62, 5.04, 249, 0.0737, 0.0138, 1
'84.txt', 1.44, 4.63, 542, 0.039, 0.0521, 1
'72.txt', 1.36, 4.42, 363, 0.0588, 0.0163, 1
'425.txt', 1.74, 4.91, 103, 0.1609, 0.0575, 1
'494.txt', 1.31, 4.17, 147, 0.127, 0.0, 1
'443.txt', 1.36, 4.22, 128, 0.1327, 0.0, 1
'262.txt', 1.43, 4.39, 80, 0.1806, 0.1111, 1
'182.txt', 1.53, 4.47, 231, 0.0777, 0.0, 1
'54.txt', 1.57, 4.8, 98, 0.1875, 0.025, 1
'40.txt', 1.58, 4.86, 103, 0.1364, 0.0, 1
'321.txt', 1.49, 4.82, 65, 0.2549, 0.098, 1
'368.txt', 1.64, 5.15, 93, 0.1875, 0.0125, 1
'99.txt', 1.36, 4.2, 68, 0.1967, 0.0, 1
'406.txt', 1.64, 4.81, 60, 0.2642, 0.0, 1
'29.txt', 1.49, 4.74, 92, 0.1538, 0.0, 1
'120.txt', 1.25, 4.01, 327, 0.0609, 0.0251, 1
'379.txt', 2.0, 5.7, 11, 1.0, 0.0, 1
'500.txt', 2.0, 5.7, 11, 1.0, 0.0, 1
'335.txt', 1.38, 4.32, 167, 0.1085, 0.0, 1
'165.txt', 1.47, 4.56, 91, 0.1975, 0.0, 1
'396.txt', 1.51, 4.85, 60, 0.2264, 0.0755, 1
'451.txt', 1.53, 4.88, 96, 0.1807, 0.0, 1
'232.txt', 1.38, 4.37, 304, 0.0599, 0.0187, 1
'268.txt', 1.45, 4.47, 63, 0.2545, 0.0, 1
'230.txt', 1.52, 4.48, 312, 0.0684, 0.0266, 1
'92.txt', 1.45, 4.51, 91, 0.1892, 0.0, 1
'305.txt', 1.35, 4.35, 84, 0.2059, 0.0, 1
'97.txt', 1.52, 4.34, 112, 0.1458, 0.0, 1
'8.txt', 1.36, 4.23, 120, 0.1531, 0.102, 1
'383.txt', 1.44, 4.13, 107, 0.1648, 0.0, 1
'174.txt', 1.5, 4.65, 248, 0.0833, 0.0245, 1
'110.txt', 1.36, 4.22, 250, 0.0796, 0.0647, 1
'104.txt', 1.33, 4.28, 48, 0.2558, 0.0465, 1
'428.txt', 1.68, 4.9, 102, 0.1839, 0.046, 1
'10.txt', 1.45, 4.9, 107, 0.1505, 0.0968, 1
'436.txt', 1.44, 4.77, 103, 0.1932, 0.0, 1
'94.txt', 1.64, 5.07, 69, 0.2069, 0.0172, 1
'11.txt', 1.51, 4.8, 106, 0.1304, 0.0543, 1
'212.txt', 1.34, 4.14, 298, 0.068, 0.0, 1
'26.txt', 1.47, 4.52, 98, 0.1975, 0.0617, 1
'87.txt', 1.57, 4.63, 410, 0.0514, 0.0229, 1
