Filename,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
58.txt, 2.2, 1.1, 1.0, 1.91, 1.09, 1.0, 12.456, 38.579
429.txt, 4.09, 1.91, 1.09, 1.62, 1.62, 1.0, 11.506, 39.571
390.txt, 2.93, 1.38, 0.66, 1.84, 1.38, 1.0, 12.585, 32.913
394.txt, 3.38, 1.75, 0.69, 1.63, 1.43, 1.0, 10.906, 42.234
272.txt, 2.56, 1.11, 0.89, 1.7, 1.2, 1.0, 16.766, 8.776
308.txt, 3.91, 1.86, 1.09, 1.76, 1.44, 1.0, 10.846, 43.735
418.txt, 3.0, 1.67, 1.0, 1.67, 1.2, 1.0, 10.226, 49.611
281.txt, 2.23, 0.92, 0.77, 1.55, 1.25, 1.0, 10.888, 30.474
472.txt, 3.75, 1.88, 0.5, 2.03, 1.53, 1.0, 13.171, 45.192
115.txt, 2.13, 1.13, 0.75, 1.82, 1.78, 1.0, 10.377, 34.491
312.txt, 3.0, 1.33, 1.0, 2.33, 1.25, 1.0, 13.671, 32.879
92.txt, 3.0, 1.13, 1.13, 2.13, 1.0, 1.0, 10.889, 44.813
327.txt, 2.5, 1.56, 0.44, 1.38, 1.48, 1.0, 14.797, 49.48
299.txt, 5.44, 2.0, 1.44, 1.47, 1.56, 1.0, 10.841, 47.705
311.txt, 4.6, 2.4, 0.9, 1.37, 1.46, 1.0, 15.855, 29.879
210.txt, 2.4, 0.75, 0.95, 1.85, 1.27, 1.0, 16.178, 25.42
268.txt, 2.25, 1.5, 0.38, 1.94, 1.42, 1.0, 13.262, 29.046
425.txt, 3.1, 1.4, 0.8, 1.65, 1.5, 1.0, 14.204, 17.7
53.txt, 4.0, 1.97, 1.03, 1.92, 1.63, 1.0, 14.333, 32.846
488.txt, 3.09, 1.55, 0.36, 1.82, 1.47, 1.0, 11.275, 37.791
190.txt, 3.88, 1.38, 1.88, 2.23, 1.27, 1.0, 9.434, 57.324
385.txt, 3.0, 1.62, 0.77, 1.97, 1.71, 1.0, 12.711, 32.661
139.txt, 3.46, 1.73, 1.08, 1.79, 1.36, 1.0, 12.981, 49.513
314.txt, 3.0, 1.53, 0.87, 1.71, 1.48, 1.0, 12.479, 33.978
101.txt, 2.29, 0.79, 0.57, 2.19, 1.18, 1.0, 11.884, 22.154
214.txt, 2.57, 1.14, 0.86, 2.0, 1.25, 1.0, 14.511, 25.814
476.txt, 4.18, 1.55, 1.55, 1.74, 1.29, 1.0, 12.53, 36.549
18.txt, 3.36, 1.45, 1.09, 2.11, 1.44, 1.0, 13.677, 27.835
37.txt, 3.11, 1.56, 0.63, 1.73, 1.67, 1.0, 10.938, 42.312
225.txt, 3.07, 1.64, 0.86, 1.93, 1.35, 1.0, 10.819, 43.468
156.txt, 3.0, 1.67, 0.67, 2.67, 1.0, 1.0, 14.908, 34.308
4.txt, 4.5, 1.83, 1.67, 1.56, 1.27, 1.0, 12.424, 35.929
473.txt, 2.43, 1.14, 0.86, 1.53, 1.25, 1.0, 12.491, 21.897
369.txt, 3.5, 1.53, 0.91, 1.65, 1.59, 1.0, 10.172, 39.586
321.txt, 1.8, 0.7, 0.5, 1.83, 1.57, 1.0, 14.194, 17.453
294.txt, 2.14, 1.14, 0.57, 2.67, 1.13, 1.0, 13.807, 27.146
365.txt, 4.73, 2.18, 1.27, 1.9, 1.63, 1.0, 11.461, 44.415
187.txt, 3.0, 1.27, 1.09, 2.12, 1.07, 1.0, 11.035, 45.583
254.txt, 2.9, 1.3, 0.9, 1.38, 1.23, 1.11, 17.85, 9.655
298.txt, 2.2, 1.0, 0.6, 2.09, 1.13, 1.0, 11.307, 28.978
59.txt, 3.13, 1.5, 0.63, 2.28, 1.17, 1.0, 14.043, 30.726
249.txt, 2.83, 1.17, 0.79, 1.74, 1.46, 1.0, 13.636, 32.131
229.txt, 2.2, 1.2, 0.8, 1.91, 1.33, 1.0, 14.016, 31.63
280.txt, 3.0, 1.33, 1.0, 1.67, 2.0, 1.0, 13.776, 30.305
392.txt, 3.33, 1.6, 0.87, 1.54, 1.21, 1.0, 12.373, 38.841
415.txt, 3.5, 1.5, 1.25, 1.36, 1.0, 1.0, 11.738, 26.871
437.txt, 2.33, 1.06, 0.89, 1.86, 1.42, 1.0, 11.699, 36.66
293.txt, 3.4, 1.73, 0.73, 2.24, 1.5, 1.0, 11.307, 44.095
26.txt, 2.75, 1.13, 1.0, 2.32, 1.89, 1.0, 10.798, 46.952
372.txt, 2.33, 1.11, 1.22, 1.57, 1.8, 1.0, 11.942, 29.515
173.txt, 2.96, 1.3, 0.89, 1.77, 1.34, 1.0, 13.313, 43.489
239.txt, 2.75, 1.38, 0.88, 1.91, 1.18, 1.0, 12.366, 38.224
376.txt, 2.46, 0.92, 0.77, 1.81, 1.25, 1.0, 14.129, 14.424
347.txt, 3.39, 1.61, 1.32, 1.65, 1.53, 1.0, 12.283, 38.323
246.txt, 3.81, 1.48, 1.0, 1.74, 1.29, 1.0, 15.358, 17.654
388.txt, 3.33, 1.73, 0.8, 1.58, 1.85, 1.0, 10.362, 49.078
71.txt, 4.0, 1.43, 1.71, 2.04, 1.7, 1.0, 13.843, 38.385
250.txt, 2.33, 1.29, 0.67, 1.88, 1.35, 1.0, 12.128, 33.431
454.txt, 2.82, 1.23, 0.59, 2.08, 1.3, 1.0, 11.451, 40.586
123.txt, 2.97, 1.17, 0.93, 1.73, 1.15, 1.0, 14.652, 20.052
226.txt, 3.5, 1.75, 0.69, 1.45, 1.71, 1.0, 13.218, 46.916
153.txt, 3.41, 1.71, 0.94, 1.83, 1.66, 1.0, 10.613, 57.979
208.txt, 2.78, 1.33, 1.33, 1.92, 1.17, 1.0, 13.019, 23.799
29.txt, 3.25, 1.25, 1.0, 1.69, 1.8, 1.0, 13.301, 39.571
102.txt, 3.29, 1.43, 1.29, 2.0, 1.2, 1.0, 13.412, 31.111
396.txt, 2.43, 1.57, 0.71, 1.71, 1.27, 1.0, 14.857, 28.992
358.txt, 2.72, 1.21, 0.79, 1.76, 1.4, 1.0, 11.504, 41.565
96.txt, 7.22, 2.67, 2.11, 1.82, 1.13, 1.0, 9.375, 66.274
335.txt, 2.36, 0.91, 0.91, 1.79, 1.2, 1.0, 11.284, 31.545
47.txt, 3.38, 1.5, 1.13, 1.52, 1.33, 1.0, 11.816, 33.83
363.txt, 3.1, 1.48, 0.76, 1.64, 1.7, 1.0, 12.689, 39.68
407.txt, 2.13, 1.13, 0.5, 2.24, 1.56, 1.0, 15.306, 25.783
131.txt, 3.43, 1.52, 1.0, 1.9, 1.49, 1.0, 8.792, 58.184
159.txt, 3.86, 1.82, 1.04, 1.6, 1.47, 1.0, 13.536, 34.14
432.txt, 3.82, 1.45, 0.91, 1.74, 1.63, 1.0, 11.621, 40.101
90.txt, 2.6, 1.3, 1.0, 1.85, 1.23, 1.0, 12.806, 41.601
149.txt, 3.8, 1.93, 0.73, 1.51, 1.03, 1.0, 10.603, 50.262
30.txt, 3.0, 1.36, 0.82, 1.94, 1.67, 1.0, 10.01, 47.88
202.txt, 3.71, 1.86, 0.43, 2.0, 1.15, 1.33, 11.87, 41.462
300.txt, 2.43, 1.37, 0.63, 1.93, 1.54, 1.0, 10.898, 38.008
171.txt, 3.24, 1.38, 1.03, 1.78, 1.27, 1.0, 11.186, 47.498
183.txt, 2.4, 1.2, 0.8, 2.08, 1.33, 1.0, 14.259, 29.112
80.txt, 4.13, 1.87, 1.33, 1.89, 1.68, 1.0, 10.988, 45.255
193.txt, 3.45, 1.64, 1.18, 1.76, 1.67, 1.0, 11.514, 45.396
25.txt, 2.33, 1.0, 1.0, 1.57, 1.33, 1.0, 15.533, 11.73
205.txt, 4.09, 1.74, 1.43, 2.14, 1.25, 1.0, 13.274, 32.49
499.txt, 3.21, 1.29, 0.93, 1.82, 1.83, 1.0, 11.102, 41.384
379.txt, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 19.46, -6.355
484.txt, 2.62, 1.31, 0.31, 1.85, 1.94, 1.0, 13.206, 26.466
54.txt, 2.75, 1.25, 0.75, 1.91, 2.4, 1.0, 12.537, 37.75
85.txt, 2.67, 1.33, 1.0, 1.92, 1.5, 1.0, 13.36, 27.456
395.txt, 2.25, 1.13, 0.88, 1.89, 1.11, 1.0, 13.471, 36.364
416.txt, 2.75, 1.43, 0.86, 1.75, 1.43, 1.04, 9.712, 49.064
147.txt, 2.68, 1.29, 0.75, 1.61, 1.25, 1.0, 12.785, 29.316
295.txt, 3.31, 1.63, 0.81, 1.77, 1.38, 1.0, 15.97, 19.748
228.txt, 3.91, 1.77, 1.18, 1.57, 1.54, 1.0, 12.996, 40.122
243.txt, 3.0, 1.38, 1.25, 1.71, 1.18, 1.0, 9.39, 44.725
259.txt, 3.25, 1.75, 1.25, 1.77, 1.43, 1.0, 12.976, 37.177
339.txt, 2.59, 1.41, 0.65, 1.52, 1.58, 1.0, 16.326, 24.487
374.txt, 3.09, 1.36, 0.82, 1.85, 1.07, 1.0, 15.063, 25.337
230.txt, 4.17, 1.65, 1.57, 2.0, 1.74, 1.03, 11.424, 40.994
201.txt, 3.53, 1.37, 1.21, 1.63, 1.62, 1.0, 13.312, 42.086
207.txt, 3.3, 1.3, 1.07, 1.7, 1.59, 1.0, 12.548, 40.542
460.txt, 3.15, 1.15, 0.77, 1.93, 1.73, 1.0, 11.816, 34.643
420.txt, 4.78, 1.61, 1.56, 2.22, 1.69, 1.0, 10.233, 49.802
129.txt, 3.69, 1.44, 0.81, 1.8, 1.57, 1.0, 11.767, 39.571
263.txt, 2.89, 1.44, 1.0, 1.96, 1.15, 1.0, 13.651, 31.63
421.txt, 2.96, 1.3, 0.83, 1.99, 1.6, 1.05, 13.434, 28.69
51.txt, 2.63, 1.25, 1.13, 2.33, 1.1, 1.0, 13.037, 35.179
39.txt, 3.59, 1.63, 0.96, 2.13, 1.66, 1.0, 12.805, 37.113
12.txt, 3.25, 1.75, 0.42, 1.9, 1.48, 1.0, 9.146, 39.274
489.txt, 2.42, 1.54, 0.63, 1.69, 1.7, 1.0, 11.382, 41.35
146.txt, 2.33, 1.17, 0.5, 1.64, 1.14, 1.0, 14.724, 28.691
346.txt, 2.18, 1.09, 0.55, 1.67, 1.17, 1.0, 15.815, 21.527
162.txt, 3.14, 1.71, 1.0, 1.77, 1.17, 1.0, 15.949, 28.5
309.txt, 5.2, 2.0, 2.1, 2.02, 1.65, 1.0, 10.831, 43.074
241.txt, 4.08, 1.5, 1.27, 1.76, 1.31, 1.0, 14.133, 28.707
143.txt, 2.5, 0.83, 1.33, 1.67, 1.4, 1.0, 13.796, 39.467
248.txt, 3.2, 1.5, 0.83, 1.83, 1.53, 1.0, 12.629, 38.47
6.txt, 2.89, 1.78, 1.11, 1.58, 1.5, 1.0, 12.494, 31.163
411.txt, 3.13, 1.63, 0.88, 2.08, 1.85, 1.0, 10.749, 43.152
195.txt, 3.4, 1.2, 1.4, 2.0, 1.33, 1.0, 13.057, 20.427
492.txt, 3.22, 1.78, 0.78, 1.48, 1.88, 1.0, 13.713, 32.345
405.txt, 3.12, 1.36, 1.08, 1.83, 1.35, 1.0, 13.579, 36.78
283.txt, 4.38, 2.13, 1.13, 1.51, 1.76, 1.0, 15.249, 36.412
81.txt, 4.64, 2.14, 1.29, 1.83, 1.7, 1.0, 13.197, 38.385
65.txt, 3.21, 1.55, 1.07, 1.7, 1.42, 1.0, 13.765, 25.828
82.txt, 3.63, 1.75, 0.38, 1.62, 1.86, 1.0, 14.96, 34.796
236.txt, 2.29, 1.29, 1.0, 2.13, 1.33, 1.0, 15.675, 52.981
179.txt, 2.89, 1.3, 0.89, 1.76, 1.23, 1.0, 11.651, 36.627
13.txt, 4.09, 1.45, 1.91, 1.87, 1.31, 1.0, 13.765, 34.34
391.txt, 3.07, 1.07, 1.29, 1.77, 1.87, 1.0, 11.004, 43.32
290.txt, 3.09, 1.27, 1.09, 2.09, 1.5, 1.0, 11.103, 57.933
450.txt, 2.0, 1.0, 0.5, 2.25, 1.0, 1.0, 15.306, 4.633
184.txt, 3.0, 1.48, 1.08, 1.95, 1.51, 1.0, 11.52, 39.476
128.txt, 2.88, 1.25, 1.5, 2.04, 1.1, 1.0, 11.212, 40.586
63.txt, 3.6, 1.5, 0.9, 1.92, 1.87, 1.0, 12.186, 42.098
157.txt, 3.36, 1.64, 0.82, 1.68, 1.06, 1.22, 11.85, 44.228
500.txt, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 19.46, -6.355
86.txt, 4.0, 1.73, 1.27, 2.0, 1.68, 1.0, 10.806, 47.618
209.txt, 3.33, 1.67, 0.67, 2.1, 1.4, 1.0, 13.107, 46.033
378.txt, 4.08, 1.85, 1.0, 1.68, 1.75, 1.0, 12.142, 42.009
404.txt, 2.33, 1.0, 1.22, 2.14, 1.11, 1.0, 10.219, 47.636
341.txt, 3.27, 1.18, 1.27, 1.75, 1.31, 1.0, 12.547, 39.109
219.txt, 2.79, 2.0, 0.46, 1.64, 1.38, 1.0, 11.146, 43.882
237.txt, 2.25, 1.5, 0.75, 2.11, 1.33, 1.0, 14.635, 32.838
487.txt, 3.65, 1.6, 0.85, 1.86, 1.44, 1.0, 12.192, 29.802
233.txt, 2.48, 1.12, 0.68, 2.03, 1.82, 1.0, 10.769, 40.837
116.txt, 3.35, 1.76, 0.82, 1.53, 1.33, 1.0, 11.235, 56.7
140.txt, 2.84, 1.11, 0.78, 1.83, 1.39, 1.0, 14.511, 16.43
366.txt, 2.88, 1.75, 0.63, 1.57, 1.43, 1.0, 12.612, 38.93
142.txt, 4.13, 1.5, 1.63, 2.0, 1.25, 1.0, 11.436, 59.551
224.txt, 2.17, 1.17, 0.56, 1.82, 1.57, 1.0, 11.043, 42.033
177.txt, 2.86, 1.43, 0.86, 2.15, 1.4, 1.0, 16.988, 21.143
449.txt, 3.11, 1.11, 1.22, 2.11, 1.9, 1.0, 11.147, 47.834
151.txt, 2.6, 1.2, 1.0, 1.85, 1.17, 1.0, 14.754, 24.74
427.txt, 3.0, 1.11, 1.0, 1.78, 1.57, 1.0, 12.962, 35.887
175.txt, 2.75, 1.75, 0.25, 2.09, 1.43, 1.0, 15.436, 17.368
426.txt, 3.2, 1.47, 0.93, 1.81, 1.27, 1.0, 12.03, 37.784
112.txt, 3.15, 1.77, 0.62, 1.71, 1.39, 1.0, 13.58, 54.277
100.txt, 4.0, 1.33, 2.0, 1.92, 1.0, 1.0, 10.223, 50.641
111.txt, 3.95, 1.73, 0.95, 1.95, 1.63, 1.0, 11.483, 40.403
380.txt, 3.33, 1.56, 1.0, 1.5, 1.71, 1.0, 13.853, 31.451
447.txt, 3.55, 1.73, 1.0, 2.1, 1.68, 1.0, 10.999, 46.455
456.txt, 3.82, 1.55, 1.0, 1.62, 1.71, 1.0, 8.96, 37.305
185.txt, 4.64, 1.92, 1.48, 1.85, 1.52, 1.03, 11.88, 38.457
328.txt, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 19.46, -6.355
356.txt, 3.44, 1.56, 1.15, 1.88, 1.67, 1.0, 10.56, 43.822
107.txt, 2.93, 1.59, 0.86, 1.78, 1.5, 1.0, 11.688, 45.479
34.txt, 2.63, 1.38, 0.75, 2.38, 1.18, 1.0, 12.885, 29.515
434.txt, 2.75, 1.25, 0.92, 2.09, 1.53, 1.0, 11.155, 40.374
306.txt, 2.42, 1.08, 0.67, 1.83, 1.15, 1.0, 11.298, 44.175
457.txt, 3.3, 1.22, 1.22, 1.86, 1.43, 1.0, 12.027, 36.725
188.txt, 3.0, 1.25, 1.5, 2.13, 1.0, 1.0, 12.75, 43.685
313.txt, 2.82, 1.45, 0.68, 1.63, 1.44, 1.0, 14.684, 24.245
397.txt, 3.0, 1.3, 0.96, 1.84, 1.7, 1.0, 11.681, 40.421
444.txt, 2.88, 1.31, 0.94, 1.74, 1.52, 1.0, 11.749, 42.333
318.txt, 5.71, 2.0, 1.57, 1.8, 1.21, 1.0, 11.786, 44.143
72.txt, 3.18, 1.53, 0.76, 1.54, 1.71, 1.0, 11.709, 46.752
174.txt, 3.57, 1.74, 0.78, 1.61, 1.32, 1.0, 13.241, 37.858
297.txt, 3.0, 1.5, 1.0, 2.0, 1.83, 1.0, 16.43, 25.579
384.txt, 3.31, 1.62, 0.88, 1.76, 1.76, 1.0, 10.936, 41.952
466.txt, 2.75, 1.3, 1.05, 1.95, 1.35, 1.0, 11.983, 41.464
430.txt, 2.56, 1.31, 0.5, 1.83, 1.81, 1.0, 10.738, 44.614
45.txt, 3.6, 1.2, 1.6, 1.92, 1.58, 1.0, 12.636, 45.111
257.txt, 2.8, 1.6, 0.6, 1.86, 1.38, 1.0, 17.076, 11.386
475.txt, 3.12, 1.35, 1.03, 2.0, 1.46, 1.0, 10.503, 48.264
134.txt, 2.63, 1.32, 0.21, 1.94, 1.56, 1.0, 10.475, 37.961
286.txt, 4.22, 1.78, 1.67, 1.68, 1.69, 1.0, 10.912, 51.708
91.txt, 2.82, 1.36, 0.82, 1.68, 1.13, 1.0, 14.053, 20.693
114.txt, 3.73, 1.82, 0.95, 1.85, 1.57, 1.0, 8.61, 55.358
