Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
13.txt,24,152,70,109,68,303,134,199,131,0.66,0.66,0.46,0.31,6.25,1.77,152,39,38.00,38.90,0.50,0.78,6.17,8.73,0.88,20.55,0.55,0.59,22.56,3.36,0.19,0.50,0.06,0.01,0.07,303,24,50,41,26,17,12,6,39,12.6250,11.6538,7.3902,1.7083,1.9231,1.5769,0.4146,0.6538,1.0833,0.4615,0.2308,0.1463,1.5000,0.9512,2
243.txt,30,155,69,108,64,285,115,163,102,0.57,0.63,0.45,0.52,14.02,2.65,155,41,38.50,39.50,0.54,0.78,6.49,9.18,0.89,22.78,0.66,0.69,24.92,3.53,0.22,0.62,0.06,0.01,0.07,275,30,41,39,31,5,5,5,29,9.1667,8.8710,7.0513,1.3000,1.3226,1.2581,0.1282,0.1613,1.0333,0.1613,0.1613,0.1282,0.9355,0.7436,2
85.txt,6,44,18,29,17,63,22,35,21,0.56,0.60,0.41,0.62,3.12,1.25,44,33,36.70,33.70,0.70,0.66,3.92,5.54,0.91,20.77,0.83,0.75,4.50,1.50,0.17,0.92,0.06,0.00,0.06,63,6,10,8,6,2,2,1,5,10.5000,10.5000,7.8750,1.3333,1.6667,1.3333,0.2500,0.3333,1.0000,0.3333,0.1667,0.1250,0.8333,0.6250,2
36.txt,6,72,34,48,30,105,47,61,42,0.58,0.69,0.47,0.53,4.27,1.46,72,38,38.40,38.00,0.69,0.80,4.97,7.03,0.92,24.93,0.79,0.73,8.07,2.01,0.18,0.77,0.15,0.02,0.16,103,6,11,10,6,4,3,5,13,17.1667,17.1667,10.3000,1.6667,1.8333,1.6667,0.4000,0.6667,1.0000,0.5000,0.8333,0.5000,2.1667,1.3000,2
188.txt,28,163,67,106,60,321,120,169,109,0.53,0.64,0.41,0.36,6.15,1.75,163,42,41.20,41.10,0.51,0.81,6.43,9.10,0.88,21.35,0.63,0.64,19.15,3.09,0.18,0.58,0.12,0.01,0.13,315,28,46,38,27,11,10,15,37,11.2500,11.6667,8.2895,1.3571,1.7037,1.4074,0.2895,0.4074,0.9643,0.3704,0.5556,0.3947,1.3704,0.9737,2
58.txt,9,87,43,61,43,130,65,87,65,0.67,0.75,0.49,0.62,4.92,1.57,87,40,40.10,41.10,0.67,0.79,5.40,7.63,0.92,25.62,0.70,0.69,6.23,1.77,0.10,0.65,0.13,0.00,0.13,130,9,12,11,9,2,2,4,20,14.4444,14.4444,11.8182,1.2222,1.3333,1.2222,0.1818,0.2222,1.0000,0.2222,0.4444,0.3636,2.2222,1.8182,2
26.txt,15,144,54,96,49,229,60,121,54,0.53,0.45,0.38,0.54,11.80,2.43,144,42,41.10,42.10,0.63,0.82,6.73,9.52,0.91,27.64,0.79,0.88,31.61,3.98,0.30,0.73,0.10,0.02,0.12,224,15,34,23,15,8,6,6,24,14.9333,14.9333,9.7391,1.5333,2.2667,1.5333,0.3478,0.5333,1.0000,0.4000,0.4000,0.2609,1.6000,1.0435,2
133.txt,8,66,30,39,27,89,37,47,34,0.53,0.72,0.45,0.67,6.67,1.83,66,42,40.70,39.70,0.74,0.84,4.95,7.00,0.93,29.27,0.83,1.00,15.00,2.74,0.32,0.69,0.11,0.02,0.13,87,8,15,13,8,5,5,2,12,10.8750,10.8750,6.6923,1.6250,1.8750,1.6250,0.3846,0.6250,1.0000,0.6250,0.2500,0.1538,1.5000,0.9231,2
283.txt,13,109,49,75,46,181,68,103,64,0.57,0.62,0.45,0.71,14.29,2.67,109,28,39.20,39.30,0.60,0.70,5.73,8.10,0.90,23.14,0.73,0.82,18.89,3.07,0.22,0.68,0.08,0.01,0.09,179,13,22,19,13,5,3,3,19,13.7692,13.7692,9.4211,1.4615,1.6923,1.4615,0.2632,0.3846,1.0000,0.2308,0.2308,0.1579,1.4615,1.0000,2
107.txt,6,64,29,45,29,83,34,51,34,0.61,0.67,0.45,0.77,7.69,1.96,64,39,41.20,42.20,0.77,0.78,4.97,7.02,0.94,32.62,0.88,1.00,13.00,2.55,0.25,0.82,0.10,0.00,0.10,83,6,10,9,6,3,3,1,10,13.8333,13.8333,9.2222,1.5000,1.6667,1.5000,0.3333,0.5000,1.0000,0.5000,0.1667,0.1111,1.6667,1.1111,2
500.txt,16,102,37,62,33,150,52,85,47,0.57,0.55,0.36,0.40,3.20,1.26,102,38,41.20,38.80,0.68,0.81,5.89,8.33,0.92,28.27,0.73,0.65,8.45,2.06,0.15,0.69,0.16,0.02,0.19,150,16,17,18,16,2,2,3,19,9.3750,9.3750,8.3333,1.1250,1.0625,1.1250,0.1111,0.1250,1.0000,0.1250,0.1875,0.1667,1.1875,1.0556,2
491.txt,35,164,79,115,73,309,139,180,129,0.58,0.72,0.48,0.41,8.96,2.12,164,40,40.20,39.30,0.53,0.79,6.60,9.33,0.89,22.54,0.64,0.56,16.67,2.89,0.17,0.65,0.09,0.01,0.11,304,35,47,41,35,4,4,6,33,8.6857,8.6857,7.4146,1.1714,1.3429,1.1714,0.0976,0.1143,1.0000,0.1143,0.1714,0.1463,0.9429,0.8049,2
422.txt,27,194,92,149,88,348,135,220,127,0.63,0.58,0.47,0.42,11.39,2.39,194,41,42.00,41.10,0.56,0.79,7.35,10.40,0.90,25.45,0.68,0.64,26.27,3.62,0.19,0.69,0.10,0.01,0.11,344,27,51,36,27,8,6,12,45,12.7407,12.7407,9.5556,1.3333,1.8889,1.3333,0.2222,0.2963,1.0000,0.2222,0.4444,0.3333,1.6667,1.2500,2
171.txt,12,98,48,65,44,143,65,84,59,0.59,0.70,0.49,0.62,9.85,2.22,98,42,42.50,41.90,0.69,0.81,5.79,8.20,0.92,28.31,0.77,0.81,16.96,2.91,0.25,0.74,0.07,0.01,0.08,140,12,21,15,13,2,2,2,15,11.6667,10.7692,9.3333,1.2500,1.6154,1.1538,0.1333,0.1538,1.0833,0.1538,0.1538,0.1333,1.1538,1.0000,2
423.txt,23,185,85,129,79,327,124,174,115,0.53,0.66,0.46,0.62,18.75,3.06,185,34,39.60,41.50,0.57,0.81,7.23,10.23,0.90,25.56,0.74,0.81,31.69,3.98,0.22,0.67,0.10,0.01,0.11,321,23,41,30,23,7,5,8,31,13.9565,13.9565,10.7000,1.3043,1.7826,1.3043,0.2333,0.3043,1.0000,0.2174,0.3478,0.2667,1.3478,1.0333,2
64.txt,4,47,20,34,20,54,21,35,21,0.65,0.60,0.43,0.67,2.67,1.15,47,44,44.00,43.70,0.87,0.88,4.52,6.40,0.97,49.77,0.97,1.00,6.00,1.73,0.17,1.00,0.09,0.00,0.09,54,4,6,6,4,2,2,1,8,13.5000,13.5000,9.0000,1.5000,1.5000,1.5000,0.3333,0.5000,1.0000,0.5000,0.2500,0.1667,2.0000,1.3333,2
40.txt,5,43,19,29,19,63,25,40,25,0.63,0.62,0.44,0.50,3.00,1.22,43,34,36.70,32.50,0.68,0.68,3.83,5.42,0.91,19.52,0.72,0.75,6.75,1.84,0.23,0.71,0.07,0.00,0.07,63,5,9,6,5,1,1,3,6,12.6000,12.6000,10.5000,1.2000,1.8000,1.2000,0.1667,0.2000,1.0000,0.2000,0.6000,0.5000,1.2000,1.0000,2
62.txt,5,38,18,26,18,48,19,28,19,0.58,0.68,0.47,0.71,3.57,1.34,38,38,38,38,0.79,0.79,3.88,5.48,0.94,27.86,0.93,1.00,7.00,1.87,0.25,0.90,0.04,0.00,0.04,48,5,6,5,4,1,1,2,5,9.6000,12.0000,9.6000,1.0000,1.5000,1.2500,0.2000,0.2500,0.8000,0.2500,0.5000,0.4000,1.2500,1.0000,2
180.txt,19,112,48,77,44,193,73,111,67,0.58,0.60,0.43,0.53,8.53,2.07,112,38,39.60,38.40,0.58,0.76,5.70,8.06,0.90,22.10,0.69,0.77,17.63,2.97,0.21,0.62,0.11,0.04,0.14,191,19,28,22,19,2,2,3,24,10.0526,10.0526,8.6818,1.1579,1.4737,1.1579,0.0909,0.1053,1.0000,0.1053,0.1579,0.1364,1.2632,1.0909,2
389.txt,12,94,44,67,41,148,64,88,60,0.59,0.68,0.47,0.57,9.14,2.14,94,35,40.20,42.20,0.64,0.78,5.46,7.73,0.91,23.89,0.76,0.82,18.89,3.07,0.26,0.70,0.09,0.01,0.10,147,12,20,14,12,1,1,1,12,12.2500,12.2500,10.5000,1.1667,1.6667,1.1667,0.0714,0.0833,1.0000,0.0833,0.0833,0.0714,1.0000,0.8571,2
164.txt,27,156,80,107,77,282,131,166,128,0.59,0.77,0.51,0.63,15.16,2.75,156,41,40.40,39.30,0.55,0.78,6.57,9.29,0.90,23.35,0.64,0.74,20.63,3.21,0.17,0.60,0.10,0.02,0.12,280,27,37,33,27,5,4,5,36,10.3704,10.3704,8.4848,1.2222,1.3704,1.2222,0.1515,0.1852,1.0000,0.1481,0.1852,0.1515,1.3333,1.0909,2
53.txt,6,48,23,29,19,62,28,34,24,0.55,0.71,0.48,0.86,5.14,1.60,48,39,40.40,41.00,0.77,0.78,4.31,6.10,0.94,28.90,0.85,0.86,5.14,1.60,0.18,0.83,0.09,0.00,0.09,58,6,6,6,6,0,0,2,10,9.6667,9.6667,9.6667,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.3333,0.3333,1.6667,1.6667,2
214.txt,23,136,62,92,56,219,92,125,80,0.57,0.64,0.46,0.50,10.50,2.29,136,43,43.80,40.80,0.62,0.80,6.50,9.19,0.91,26.47,0.74,0.69,20.02,3.16,0.23,0.73,0.08,0.02,0.10,211,23,37,30,24,5,4,5,18,9.1739,8.7917,7.0333,1.3043,1.5417,1.2500,0.1667,0.2083,1.0435,0.1667,0.2083,0.1667,0.7500,0.6000,2
225.txt,26,146,65,100,61,254,115,158,111,0.62,0.70,0.45,0.44,10.47,2.29,146,30,40.60,39.20,0.57,0.79,6.48,9.16,0.90,24.05,0.63,0.69,26.25,3.62,0.24,0.63,0.06,0.02,0.08,252,26,43,35,27,7,6,7,25,9.6923,9.3333,7.2000,1.3462,1.5926,1.2963,0.2000,0.2593,1.0385,0.2222,0.2593,0.2000,0.9259,0.7143,2
144.txt,13,92,47,64,46,139,57,80,56,0.58,0.70,0.51,0.82,14.73,2.71,92,43,39.80,38.30,0.66,0.79,5.52,7.80,0.92,25.62,0.80,0.91,18.18,3.02,0.25,0.73,0.09,0.00,0.09,139,13,19,15,13,2,2,4,13,10.6923,10.6923,9.2667,1.1538,1.4615,1.1538,0.1333,0.1538,1.0000,0.1538,0.3077,0.2667,1.0000,0.8667,2
216.txt,15,106,43,69,42,152,56,89,55,0.59,0.62,0.41,0.53,9.53,2.18,106,43,42.10,40.30,0.70,0.86,6.08,8.60,0.93,30.41,0.78,0.76,19.88,3.15,0.29,0.79,0.12,0.02,0.15,152,15,24,21,16,6,5,2,17,10.1333,9.5000,7.2381,1.4000,1.5000,1.3125,0.2857,0.3750,1.0667,0.3125,0.1250,0.0952,1.0625,0.8095,2
450.txt,18,139,58,98,55,260,98,154,89,0.59,0.58,0.42,0.41,7.36,1.92,139,40,40.30,36.60,0.53,0.80,6.10,8.62,0.89,21.44,0.64,0.70,21.84,3.30,0.20,0.58,0.10,0.04,0.14,254,18,34,31,19,11,9,5,35,14.1111,13.3684,8.1935,1.7222,1.7895,1.6316,0.3548,0.5789,1.0556,0.4737,0.2632,0.1613,1.8421,1.1290,2
430.txt,26,171,70,109,67,299,115,169,109,0.57,0.64,0.41,0.51,13.25,2.57,171,37,41.80,41.10,0.57,0.79,6.99,9.89,0.90,25.26,0.64,0.73,26.84,3.66,0.22,0.59,0.04,0.02,0.05,295,26,43,37,26,9,8,3,27,11.3462,11.3462,7.9730,1.4231,1.6538,1.4231,0.2432,0.3462,1.0000,0.3077,0.1154,0.0811,1.0385,0.7297,2
39.txt,11,91,42,60,41,143,56,81,55,0.57,0.68,0.46,0.61,10.32,2.27,91,40,39.50,36.40,0.64,0.76,5.38,7.61,0.91,23.67,0.74,0.86,20.57,3.21,0.30,0.62,0.09,0.01,0.10,143,11,24,20,12,8,6,3,14,13.0000,11.9167,7.1500,1.8182,2.0000,1.6667,0.4000,0.6667,1.0909,0.5000,0.2500,0.1500,1.1667,0.7000,2
490.txt,15,102,49,67,45,161,69,91,63,0.57,0.69,0.48,0.59,11.76,2.43,102,37,41.50,37.90,0.63,0.79,5.68,8.04,0.91,24.57,0.74,0.76,19.88,3.15,0.29,0.67,0.09,0.02,0.11,157,15,30,21,15,6,5,2,14,10.4667,10.4667,7.4762,1.4000,2.0000,1.4000,0.2857,0.4000,1.0000,0.3333,0.1333,0.0952,0.9333,0.6667,2
78.txt,8,68,33,47,32,116,53,71,51,0.61,0.72,0.49,0.58,4.08,1.43,68,34,33.40,32.90,0.59,0.68,4.46,6.31,0.89,18.37,0.66,0.67,5.33,1.63,0.11,0.63,0.07,0.01,0.08,116,8,10,9,8,1,1,4,10,14.5000,14.5000,12.8889,1.1250,1.2500,1.1250,0.1111,0.1250,1.0000,0.1250,0.5000,0.4444,1.2500,1.1111,2
364.txt,14,104,46,69,43,148,61,92,58,0.62,0.63,0.44,0.59,9.48,2.18,104,43,43.20,42.90,0.70,0.88,6.04,8.55,0.93,30.74,0.75,0.78,16.33,2.86,0.23,0.75,0.11,0.01,0.12,146,14,25,22,13,8,5,3,24,10.4286,11.2308,6.6364,1.5714,1.9231,1.6923,0.3636,0.6154,0.9286,0.3846,0.2308,0.1364,1.8462,1.0909,2
184.txt,9,67,27,44,25,94,36,55,34,0.59,0.62,0.40,0.42,2.08,1.02,67,38,39.80,37.80,0.71,0.76,4.89,6.91,0.93,26.48,0.80,0.83,8.33,2.04,0.18,0.76,0.11,0.00,0.11,92,9,11,10,8,1,1,3,9,10.2222,11.5000,9.2000,1.1111,1.3750,1.2500,0.1000,0.1250,0.8889,0.1250,0.3750,0.3000,1.1250,0.9000,2
466.txt,25,189,79,135,72,340,130,199,113,0.59,0.57,0.42,0.57,14.20,2.67,189,43,41.80,41.30,0.56,0.82,7.25,10.25,0.90,25.13,0.68,0.80,27.84,3.73,0.18,0.66,0.08,0.02,0.10,330,25,40,36,25,9,8,7,46,13.2000,13.2000,9.1667,1.4400,1.6000,1.4400,0.2500,0.3600,1.0000,0.3200,0.2800,0.1944,1.8400,1.2778,2
339.txt,33,180,78,123,73,344,129,194,118,0.56,0.61,0.43,0.42,9.31,2.16,180,38,41.80,38.30,0.52,0.76,6.86,9.70,0.89,22.87,0.63,0.65,22.23,3.33,0.18,0.67,0.09,0.03,0.11,338,33,52,42,33,6,5,4,47,10.2424,10.2424,8.0476,1.2727,1.5758,1.2727,0.1429,0.1818,1.0000,0.1515,0.1212,0.0952,1.4242,1.1190,2
46.txt,12,110,42,73,38,179,51,85,43,0.47,0.51,0.38,0.50,5.50,1.66,110,30,39.90,35.70,0.61,0.75,5.81,8.22,0.91,24.00,0.86,0.91,18.18,3.02,0.24,0.81,0.11,0.00,0.11,173,12,21,15,13,3,3,9,18,14.4167,13.3077,11.5333,1.2500,1.6154,1.1538,0.2000,0.2308,1.0833,0.2308,0.6923,0.6000,1.3846,1.2000,2
163.txt,31,167,66,118,63,343,126,202,119,0.59,0.59,0.40,0.35,6.69,1.83,167,36,39.80,38.30,0.49,0.70,6.38,9.02,0.88,20.56,0.58,0.61,20.17,3.18,0.16,0.56,0.08,0.03,0.11,339,31,48,43,31,8,9,11,36,10.9355,10.9355,7.8837,1.3871,1.5484,1.3871,0.1860,0.2581,1.0000,0.2903,0.3548,0.2558,1.1613,0.8372,2
382.txt,13,106,48,75,44,166,72,104,68,0.63,0.65,0.45,0.42,5.94,1.72,106,42,41.30,39.70,0.64,0.81,5.82,8.23,0.91,25.30,0.72,0.70,16.03,2.83,0.22,0.69,0.09,0.02,0.11,164,13,25,19,13,5,3,5,23,12.6154,12.6154,8.6316,1.4615,1.9231,1.4615,0.2632,0.3846,1.0000,0.2308,0.3846,0.2632,1.7692,1.2105,2
137.txt,12,70,29,46,28,112,45,66,44,0.59,0.67,0.41,0.37,2.58,1.14,70,34,38.50,38.10,0.62,0.73,4.68,6.61,0.90,20.57,0.70,0.68,8.89,2.11,0.20,0.69,0.08,0.08,0.15,112,12,17,15,12,3,3,1,13,9.3333,9.3333,7.4667,1.2500,1.4167,1.2500,0.2000,0.2500,1.0000,0.2500,0.0833,0.0667,1.0833,0.8667,2
213.txt,15,99,39,58,34,179,59,99,52,0.55,0.53,0.39,0.44,7.90,1.99,99,39,39.40,37.80,0.55,0.78,5.23,7.40,0.89,19.73,0.59,0.68,19.12,3.09,0.28,0.49,0.02,0.02,0.04,175,15,32,24,15,8,8,5,14,11.6667,11.6667,7.2917,1.6000,2.1333,1.6000,0.3333,0.5333,1.0000,0.5333,0.3333,0.2083,0.9333,0.5833,2
239.txt,16,112,45,74,41,159,56,91,52,0.57,0.57,0.40,0.41,4.97,1.58,112,43,43.90,42.10,0.70,0.85,6.28,8.88,0.93,31.85,0.81,0.79,18.24,3.02,0.25,0.84,0.11,0.04,0.15,155,16,27,23,15,7,5,2,15,9.6875,10.3333,6.7391,1.4375,1.8000,1.5333,0.3043,0.4667,0.9375,0.3333,0.1333,0.0870,1.0000,0.6522,2
348.txt,18,100,49,70,46,175,75,97,67,0.55,0.69,0.49,0.52,5.76,1.70,100,33,38.30,38.70,0.57,0.75,5.35,7.56,0.89,20.70,0.72,0.67,9.33,2.16,0.14,0.74,0.05,0.00,0.05,169,18,22,22,18,2,2,2,25,9.3889,9.3889,7.6818,1.2222,1.2222,1.2222,0.0909,0.1111,1.0000,0.1111,0.1111,0.0909,1.3889,1.1364,2
24.txt,17,108,40,76,39,207,65,119,64,0.57,0.54,0.37,0.36,4.69,1.53,108,40,36.90,33.40,0.52,0.75,5.31,7.51,0.88,18.98,0.64,0.64,14.69,2.71,0.19,0.64,0.07,0.01,0.08,207,17,29,23,17,6,5,7,22,12.1765,12.1765,9.0000,1.3529,1.7059,1.3529,0.2609,0.3529,1.0000,0.2941,0.4118,0.3043,1.2941,0.9565,2
292.txt,10,110,52,78,50,186,76,105,70,0.56,0.67,0.47,0.56,7.84,1.98,110,41,40.50,40.00,0.59,0.81,5.70,8.07,0.90,22.58,0.74,0.72,12.96,2.55,0.17,0.71,0.10,0.02,0.11,180,10,24,19,10,7,5,6,22,18.0000,18.0000,9.4737,1.9000,2.4000,1.9000,0.3684,0.7000,1.0000,0.5000,0.6000,0.3158,2.2000,1.1579,2
100.txt,7,62,29,38,27,81,36,43,32,0.53,0.74,0.47,0.88,6.12,1.75,62,40,41.60,38.70,0.77,0.80,4.87,6.89,0.94,31.37,0.88,1.00,8.00,2.00,0.19,0.83,0.14,0.00,0.14,77,7,8,8,7,1,1,5,12,11.0000,11.0000,9.6250,1.1429,1.1429,1.1429,0.1250,0.1429,1.0000,0.1429,0.7143,0.6250,1.7143,1.5000,2
425.txt,12,93,38,64,35,143,50,85,47,0.59,0.55,0.41,0.64,8.91,2.11,93,37,39.80,40.40,0.65,0.80,5.50,7.78,0.91,24.86,0.75,0.95,20.05,3.17,0.25,0.68,0.15,0.01,0.16,141,12,18,14,12,2,2,1,25,11.7500,11.7500,10.0714,1.1667,1.5000,1.1667,0.1429,0.1667,1.0000,0.1667,0.0833,0.0714,2.0833,1.7857,2
170.txt,8,76,38,52,36,111,47,68,45,0.61,0.66,0.50,0.71,8.47,2.06,76,42,41.60,39.70,0.68,0.81,5.10,7.21,0.92,25.43,0.76,0.82,11.53,2.40,0.21,0.73,0.12,0.01,0.13,109,8,15,12,8,2,2,2,13,13.6250,13.6250,9.0833,1.5000,1.8750,1.5000,0.1667,0.2500,1.0000,0.2500,0.2500,0.1667,1.6250,1.0833,2
354.txt,30,182,76,126,68,324,126,188,111,0.58,0.59,0.42,0.45,12.65,2.51,182,40,41.40,41.10,0.56,0.79,7.15,10.11,0.90,25.16,0.67,0.68,28.45,3.77,0.22,0.66,0.10,0.02,0.12,316,30,51,43,29,12,8,4,40,10.5333,10.8966,7.3488,1.4333,1.7586,1.4828,0.2791,0.4138,0.9667,0.2759,0.1379,0.0930,1.3793,0.9302,2
459.txt,19,146,55,98,51,265,81,138,75,0.52,0.54,0.38,0.42,7.22,1.90,146,38,39.30,40.00,0.55,0.80,6.34,8.97,0.89,22.68,0.71,0.78,24.02,3.47,0.22,0.65,0.09,0.04,0.12,263,19,36,27,19,7,5,5,28,13.8421,13.8421,9.7407,1.4211,1.8947,1.4211,0.2593,0.3684,1.0000,0.2632,0.2632,0.1852,1.4737,1.0370,2
220.txt,16,80,39,56,36,139,58,80,53,0.58,0.66,0.49,0.71,12.04,2.45,80,30,36.80,36.90,0.58,0.66,4.80,6.79,0.89,19.14,0.70,0.83,16.67,2.89,0.25,0.60,0.10,0.01,0.11,135,16,22,19,15,3,3,3,14,8.4375,9.0000,7.1053,1.1875,1.4667,1.2667,0.1579,0.2000,0.9375,0.2000,0.2000,0.1579,0.9333,0.7368,2
76.txt,6,63,29,41,26,86,42,53,36,0.62,0.68,0.46,0.77,7.69,1.96,63,39,41.00,38.20,0.73,0.78,4.80,6.79,0.93,27.69,0.77,0.85,9.31,2.16,0.21,0.71,0.09,0.06,0.15,86,6,8,9,7,2,2,4,11,14.3333,12.2857,9.5556,1.5000,1.1429,1.2857,0.2222,0.2857,1.1667,0.2857,0.5714,0.4444,1.5714,1.2222,2
336.txt,12,105,51,66,46,150,66,81,60,0.54,0.74,0.49,0.70,9.80,2.21,105,46,41.70,40.50,0.70,0.87,6.06,8.57,0.93,30.57,0.81,0.80,12.80,2.53,0.20,0.81,0.07,0.01,0.09,146,12,17,14,12,4,3,3,16,12.1667,12.1667,10.4286,1.1667,1.4167,1.1667,0.2857,0.3333,1.0000,0.2500,0.2500,0.2143,1.3333,1.1429,2
77.txt,7,72,35,48,32,98,41,57,38,0.58,0.67,0.49,0.64,4.45,1.49,72,45,42.40,40.80,0.73,0.90,5.14,7.27,0.93,29.61,0.84,0.82,7.36,1.92,0.16,0.84,0.14,0.00,0.14,96,7,8,8,7,1,1,3,10,13.7143,13.7143,12.0000,1.1429,1.1429,1.1429,0.1250,0.1429,1.0000,0.1429,0.4286,0.3750,1.4286,1.2500,2
272.txt,16,108,52,70,50,166,69,89,64,0.54,0.72,0.48,0.67,14.67,2.71,108,37,40.90,39.20,0.65,0.77,5.93,8.38,0.92,26.40,0.79,0.82,22.09,3.32,0.30,0.73,0.09,0.00,0.09,165,16,26,21,17,6,4,7,17,10.3125,9.7059,7.8571,1.3125,1.5294,1.2353,0.2857,0.3529,1.0625,0.2353,0.4118,0.3333,1.0000,0.8095,2
245.txt,14,104,45,73,41,178,72,104,68,0.58,0.65,0.43,0.37,4.83,1.55,104,36,39.40,41.80,0.58,0.77,5.51,7.80,0.90,21.70,0.70,0.63,13.83,2.63,0.21,0.68,0.11,0.04,0.14,174,14,29,25,14,10,8,4,18,12.4286,12.4286,6.9600,1.7857,2.0714,1.7857,0.4000,0.7143,1.0000,0.5714,0.2857,0.1600,1.2857,0.7200,2
331.txt,17,95,47,63,43,142,67,74,53,0.52,0.72,0.49,0.75,9.00,2.12,95,39,40.30,42.40,0.67,0.80,5.64,7.97,0.92,26.54,0.85,0.88,12.25,2.47,0.19,0.83,0.08,0.00,0.08,132,17,16,20,17,0,0,6,12,7.7647,7.7647,6.6000,1.1765,0.9412,1.1765,0.0000,0.0000,1.0000,0.0000,0.3529,0.3000,0.7059,0.6000,2
200.txt,22,148,76,105,73,273,122,151,109,0.55,0.72,0.51,0.63,13.83,2.63,148,39,38.80,39.20,0.54,0.81,6.33,8.96,0.89,22.32,0.70,0.69,16.46,2.87,0.16,0.67,0.07,0.03,0.10,263,22,29,26,22,2,2,3,27,11.9545,11.9545,10.1154,1.1818,1.3182,1.1818,0.0769,0.0909,1.0000,0.0909,0.1364,0.1154,1.2273,1.0385,2
469.txt,12,91,28,65,27,138,41,79,39,0.57,0.49,0.31,0.31,3.12,1.25,91,39,40.70,40.90,0.66,0.81,5.48,7.75,0.92,25.32,0.82,0.81,21.12,3.25,0.33,0.79,0.11,0.00,0.11,138,12,27,15,12,2,1,4,11,11.5000,11.5000,9.2000,1.2500,2.2500,1.2500,0.1333,0.1667,1.0000,0.0833,0.3333,0.2667,0.9167,0.7333,2
55.txt,7,77,34,51,30,91,40,57,35,0.63,0.61,0.44,0.36,1.79,0.94,77,44,45.50,46.00,0.85,0.88,5.71,8.07,0.96,52.90,0.89,0.79,8.64,2.08,0.19,0.91,0.09,0.05,0.14,89,7,11,9,7,1,1,3,8,12.7143,12.7143,9.8889,1.2857,1.5714,1.2857,0.1111,0.1429,1.0000,0.1429,0.4286,0.3333,1.1429,0.8889,2
428.txt,12,89,42,60,37,134,53,82,47,0.61,0.57,0.47,0.54,7.04,1.88,89,40,40.00,40.50,0.66,0.77,5.44,7.69,0.92,25.46,0.73,0.88,18.38,3.03,0.26,0.67,0.09,0.02,0.11,130,12,21,16,12,3,3,1,16,10.8333,10.8333,8.1250,1.3333,1.7500,1.3333,0.1875,0.2500,1.0000,0.2500,0.0833,0.0625,1.3333,1.0000,2
379.txt,15,93,43,63,39,158,67,93,63,0.59,0.68,0.46,0.52,7.26,1.91,93,40,39.80,40.10,0.59,0.78,5.23,7.40,0.90,21.00,0.68,0.67,12.00,2.45,0.19,0.66,0.12,0.03,0.15,156,15,24,19,16,5,3,3,24,10.4000,9.7500,8.2105,1.2667,1.5000,1.1875,0.2632,0.3125,1.0667,0.1875,0.1875,0.1579,1.5000,1.2632,2
449.txt,10,91,33,59,29,141,44,74,38,0.52,0.51,0.36,0.42,4.17,1.44,91,38,40.90,40.40,0.65,0.75,5.42,7.66,0.91,24.29,0.80,0.75,13.50,2.60,0.24,0.82,0.07,0.00,0.07,139,10,20,17,10,6,5,4,14,13.9000,13.9000,8.1765,1.7000,2.0000,1.7000,0.3529,0.6000,1.0000,0.5000,0.4000,0.2353,1.4000,0.8235,2
463.txt,13,104,37,68,32,148,47,87,42,0.59,0.48,0.36,0.48,6.26,1.77,104,40,42.10,42.00,0.70,0.83,6.04,8.55,0.93,30.74,0.78,0.85,19.59,3.13,0.26,0.76,0.09,0.01,0.10,146,13,22,17,13,3,1,2,10,11.2308,11.2308,8.5882,1.3077,1.6923,1.3077,0.1765,0.2308,1.0000,0.0769,0.1538,0.1176,0.7692,0.5882,2
443.txt,31,201,93,138,85,381,161,212,144,0.56,0.68,0.46,0.46,12.85,2.54,201,40,40.30,41.00,0.53,0.80,7.28,10.30,0.89,23.98,0.65,0.67,27.56,3.71,0.19,0.63,0.09,0.02,0.12,371,31,50,45,32,13,12,7,45,11.9677,11.5938,8.2444,1.4516,1.5625,1.4062,0.2889,0.4062,1.0323,0.3750,0.2188,0.1556,1.4062,1.0000,2
258.txt,13,99,37,68,37,140,47,82,47,0.59,0.57,0.37,0.56,7.84,1.98,99,40,43.50,42.40,0.71,0.82,5.92,8.37,0.93,30.61,0.83,0.84,17.64,2.97,0.26,0.76,0.13,0.06,0.20,140,13,23,18,13,5,5,3,14,10.7692,10.7692,7.7778,1.3846,1.7692,1.3846,0.2778,0.3846,1.0000,0.3846,0.2308,0.1667,1.0769,0.7778,2
